,Carrera,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
223,1,0,5,3,4,2,0,3,4,2,5,5,4,5,4,5,5,2,4,0,4,0,4,5,3,2,3,4,2,0,3,4,5,5,4,0,2,4,3,4,2,3,2,2,2,3,3,5,3,5,4,3,3,4,3,3,0,4,4,3,4,4,2,0,3,2,2,0,5,5,2,3,4,3,3,4,2,2,2,5,3,2,4,4,5,4,3,4,3,3,5,3,4,0,3,2,0,5,5,3,3,2,5,2,4,5,4,2,4,4,4,2,3,5,0,4,0,3,4,2,3
224,1,2,3,3,5,0,2,2,5,5,3,0,5,4,3,2,4,5,2,4,4,4,4,2,0,3,2,3,2,3,2,4,0,2,3,2,4,5,4,5,4,3,3,2,2,2,3,4,2,2,2,5,0,0,5,3,4,4,5,5,4,4,2,2,4,3,4,3,0,0,2,2,3,3,2,5,2,3,2,4,2,2,3,2,4,4,4,3,4,4,4,5,5,3,0,2,3,2,4,4,3,3,2,4,3,4,5,4,2,3,3,2,2,4,3,4,3,4,3,2,2
225,1,4,4,3,4,4,3,4,4,3,3,2,5,4,0,4,3,3,2,4,3,5,5,3,5,4,2,4,3,4,2,3,4,4,2,3,4,4,4,3,4,4,3,3,4,3,4,3,4,4,4,2,3,4,4,2,3,4,4,4,3,4,4,4,4,4,4,4,4,3,3,4,4,4,3,3,4,3,3,4,4,3,3,4,4,4,3,4,3,3,4,4,2,4,3,0,4,4,5,4,5,2,4,5,3,2,2,4,0,4,3,4,2,4,3,4,0,0,5,5,5
226,1,4,3,5,3,4,3,4,5,5,4,5,4,4,3,5,3,5,4,5,3,3,5,4,5,4,3,4,5,3,5,4,4,5,5,3,5,5,3,5,3,5,3,5,4,3,5,4,5,3,4,5,3,5,4,3,4,4,5,4,3,5,3,4,3,5,3,4,5,3,2,5,3,4,3,5,3,2,4,5,3,4,5,2,5,3,5,3,5,5,3,4,5,4,5,3,5,4,4,5,3,5,3,5,4,3,3,5,3,4,3,3,4,3,5,3,3,5,5,4,3
227,1,3,5,5,4,3,4,4,5,4,3,3,5,4,3,5,3,5,4,4,5,4,5,3,4,5,4,4,5,4,4,3,4,3,4,2,3,4,3,2,4,4,4,4,3,4,3,4,3,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,3,3,4,3,3,4,4,3,3,3,3,4,3,3,4,3,3,4,4,3,3,3,4,4,2,3,4,4,3,3,4,3,3,3,4,3,3,3,3,3,3,4,4,4,4,0,4,3,5,4,4,3,4,3,3,3
228,1,4,2,3,3,4,2,3,3,4,4,2,4,0,3,4,4,4,4,3,2,5,4,2,3,2,4,3,5,2,4,0,3,4,2,2,3,3,4,4,3,5,3,3,3,5,3,2,5,3,2,4,4,3,3,4,3,3,5,5,2,2,5,4,3,2,3,4,2,4,4,2,0,3,3,3,4,0,4,2,3,4,3,2,3,2,4,3,2,3,3,3,2,4,5,5,4,3,2,3,3,2,3,4,2,0,3,4,3,0,4,4,3,0,3,3,4,4,0,5,3
229,1,5,3,3,5,5,4,2,5,4,4,3,4,5,4,4,5,3,5,3,4,5,4,5,5,5,4,3,2,2,5,3,5,5,4,4,5,4,5,3,3,0,4,5,3,5,4,3,2,4,5,5,5,4,3,5,4,5,4,2,3,5,4,3,5,4,5,3,5,5,5,5,2,5,4,5,2,4,5,5,5,4,5,2,4,5,3,5,5,5,5,4,5,5,5,4,5,5,4,4,5,5,5,3,5,2,4,4,5,3,5,4,5,4,5,5,4,5,4,4,5
230,1,4,5,4,4,4,5,5,4,5,5,5,4,4,5,4,3,3,3,3,5,4,3,2,2,3,4,2,5,0,5,2,3,4,3,3,3,5,4,4,3,5,4,4,4,3,5,4,5,4,3,3,2,5,2,4,3,3,2,4,3,4,2,4,3,4,3,4,3,2,4,4,3,3,4,3,4,3,4,3,4,4,4,3,4,4,3,4,5,4,3,4,5,4,5,4,5,4,5,4,5,5,3,4,4,3,3,2,4,2,4,3,5,3,5,4,5,4,4,4,3
231,0,3,2,2,2,3,2,2,2,2,2,2,2,2,3,2,3,2,2,3,2,2,2,2,2,3,2,3,3,2,4,2,2,3,2,0,0,2,0,2,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
232,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,5,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4
233,1,3,4,2,2,4,3,4,3,3,3,4,4,4,4,5,5,4,5,5,5,5,5,5,4,4,4,4,4,5,5,5,4,4,5,5,4,5,5,5,5,4,4,4,4,5,4,4,5,4,5,4,5,5,4,4,4,4,4,3,3,4,3,4,5,3,3,4,4,5,5,3,3,3,4,5,4,3,5,4,4,4,3,5,3,4,4,5,3,3,4,3,4,4,3,3,4,4,5,4,3,3,3,3,4,4,4,4,4,4,4,4,5,5,3,3,5,4,4,4,3
234,0,4,2,3,3,0,2,4,4,4,4,3,0,2,0,3,3,4,4,3,2,4,0,4,2,2,4,4,5,2,4,3,3,5,3,2,3,4,3,3,4,3,2,2,3,4,3,2,2,0,3,4,2,2,4,3,3,2,0,4,3,4,4,2,2,4,2,3,0,4,3,0,3,4,4,3,2,2,2,4,3,3,3,2,4,0,0,4,3,3,3,2,3,4,3,0,2,3,3,0,3,4,4,4,3,0,0,3,4,2,2,0,2,4,3,4,2,4,3,2,3
235,0,5,5,3,3,3,4,3,4,0,0,3,0,0,3,3,3,2,3,5,4,2,2,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,5,3,4,5,0,5,4,5,3,4,3,3,2,3,2,5,4,5,4,3,2,4,3,5,0,4,0,0,5,5,3,3,3,3,3,3,3,5,5,4,0,2,2,2,2,2,2,0,0,5,5,5,5,5,2,4,4,2,0,0,0,0,0,0,3,4,4,4,4,5,3,5,4,4,2,5,4
236,1,4,0,3,4,0,0,5,4,5,2,2,0,2,3,3,3,3,0,0,0,3,2,2,2,3,3,5,3,0,4,0,4,4,0,4,4,4,4,4,3,3,2,3,0,2,2,0,3,2,0,4,3,3,3,3,2,4,0,2,0,2,5,0,4,0,2,0,5,4,3,2,0,4,2,0,0,0,4,5,4,2,2,0,0,3,2,2,2,3,3,3,4,4,4,0,5,4,3,2,2,2,3,0,0,2,0,3,2,0,5,4,4,0,0,4,2,0,2,2,2
237,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
238,0,4,4,3,3,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,4,2,4,3,0,0,0,4,2,3,2,3,4,4,3,3,3,3,3,4,3,3,3,2,4,3,3,3,3,2,4,3,3,2,3,4,3,3,2,2,3,2,3,3,4,3,3,3,4,3,4,4,3,4,2,3,4,3,4,3,2,3,2,3,2,3,3,3,3,2,3,3,3,3,3,3,2,4,4,4,4,3,2,4,3,4,2
239,1,5,4,3,3,4,2,2,3,4,4,2,3,4,4,3,3,2,3,3,3,5,5,5,4,4,5,4,5,2,4,2,4,5,3,3,5,5,4,4,4,5,2,2,0,4,5,5,5,0,3,4,3,3,3,4,2,5,2,3,5,0,3,4,3,4,2,4,4,4,3,2,4,5,2,5,0,4,5,2,4,2,4,4,2,2,4,3,3,3,5,4,3,4,2,3,4,2,3,5,0,3,4,4,4,5,2,4,4,3,4,3,4,4,4,5,3,3,3,3,5
240,1,2,0,2,3,3,3,5,5,3,3,2,0,2,4,3,3,3,3,2,2,4,3,2,4,2,3,4,3,3,4,2,5,3,3,2,3,3,3,3,4,4,3,2,4,4,4,2,4,4,4,2,3,3,3,2,3,3,3,3,3,3,4,3,3,2,3,2,5,4,4,3,3,3,4,3,3,0,4,4,4,2,3,3,3,5,3,4,3,2,2,4,5,3,5,4,2,4,3,3,2,3,5,3,3,2,2,3,4,2,2,3,3,2,3,5,3,3,5,3,4
241,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
242,0,4,5,3,4,2,2,0,5,5,3,4,4,5,3,3,0,2,3,2,3,3,3,3,5,4,3,4,3,2,2,0,5,2,2,4,4,5,5,5,2,4,4,5,5,4,2,0,2,0,2,3,0,4,4,4,5,5,4,0,2,4,3,3,2,3,5,5,3,0,2,0,0,5,5,2,0,0,2,3,0,2,3,0,4,3,0,5,5,4,2,5,3,3,5,5,4,0,2,5,4,4,4,5,3,2,3,4,2,0,2,4,4,2,5,5,4,2,2,2,5
243,1,3,2,4,5,4,3,0,4,3,5,3,3,2,2,3,3,4,3,4,3,3,3,4,3,3,3,3,5,4,4,5,2,5,3,3,4,4,3,4,5,0,4,4,2,3,3,4,4,5,3,3,2,0,3,3,3,3,3,4,4,2,5,4,4,3,4,4,3,3,2,4,3,4,3,3,4,3,3,3,4,3,3,5,2,3,3,3,2,3,3,4,4,3,2,2,3,3,3,3,4,2,2,4,4,5,3,3,2,4,2,4,3,5,2,2,3,3,5,3,3
244,1,4,3,3,4,3,3,2,4,4,5,4,2,4,4,3,2,3,2,3,4,3,3,3,3,0,0,3,4,2,4,3,2,4,2,4,2,4,2,3,3,4,2,2,4,4,4,3,3,3,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,3,3,4,4,3,2,4,5,2,4,4,3,0,2,4,5,4,4,4,4,4,4,4,4,4
245,0,4,2,2,4,4,2,5,5,3,5,3,2,3,4,4,3,4,3,3,4,2,3,2,3,5,4,3,5,2,3,4,3,3,2,2,3,4,4,5,5,2,3,5,5,4,2,4,5,5,2,4,4,3,2,5,4,3,4,4,5,0,4,4,4,2,5,4,3,5,0,2,4,5,5,4,4,0,2,4,3,3,2,4,3,4,2,3,2,4,2,3,5,2,4,5,2,4,2,3,3,3,3,5,2,4,2,2,4,4,3,3,2,3,3,3,5,2,4,4,3
246,1,3,3,0,4,2,0,4,3,3,5,3,3,3,3,0,2,0,2,0,0,0,2,2,0,0,0,2,3,0,2,3,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,3,2,2,0,0,2,0,0,2,0,0,3,2,3,0,3,0,0,2,2,0,0,0,0,2,3,2,4,0,0,0,0,2,0,0,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,2,4,0,0,3,2,3,2,2,4,0,0
247,0,3,3,4,2,3,4,5,5,4,5,3,3,4,3,3,3,3,2,3,4,4,4,3,3,2,5,4,3,2,4,3,3,5,2,5,3,4,3,3,2,4,0,4,4,3,3,4,4,4,2,3,3,2,3,4,3,4,3,3,3,4,4,3,3,3,3,2,4,3,4,4,4,3,4,4,3,4,3,4,2,4,3,3,4,2,4,4,3,4,3,3,4,3,3,5,3,5,3,4,3,5,3,3,4,4,5,3,3,2,4,3,4,0,3,4,3,3,4,3,4
248,1,3,3,4,3,3,3,3,3,4,4,4,3,4,4,3,3,3,3,3,4,5,4,3,4,3,4,4,5,4,4,5,5,2,3,3,5,5,5,3,5,3,3,4,3,3,5,4,2,3,4,3,5,3,4,2,4,2,3,4,5,5,4,5,5,5,5,5,5,5,5,3,4,3,4,3,4,5,5,4,5,5,5,3,4,5,5,4,4,3,4,4,5,4,5,5,5,5,5,5,5,5,3,4,5,4,4,3,3,5,2,3,4,4,4,5,5,5,5,4,5
249,1,3,0,3,2,3,2,3,2,3,4,2,3,2,2,2,2,2,3,3,0,2,3,2,0,2,0,0,5,2,2,0,0,2,0,2,0,4,4,2,3,2,2,2,3,2,3,2,5,2,2,4,2,2,2,3,3,0,3,4,2,2,5,4,3,2,2,2,2,2,3,2,2,3,3,2,3,0,2,3,3,4,3,2,0,2,2,0,3,2,3,2,3,3,0,2,2,4,0,0,0,0,2,3,0,0,0,3,3,0,2,4,3,0,4,3,4,0,0,2,0
250,1,3,0,3,2,2,0,5,4,3,2,2,2,3,5,0,4,3,3,2,3,2,5,3,3,3,4,2,3,3,5,0,0,5,0,5,4,5,5,5,5,3,3,3,4,5,0,0,4,2,2,2,2,3,2,2,2,3,2,3,2,4,2,3,2,3,2,0,3,0,2,0,2,0,2,2,0,2,3,2,2,0,3,2,0,3,2,2,0,3,0,3,0,2,2,0,0,2,0,2,0,2,0,2,0,2,0,0,2,2,0,2,0,2,0,2,2,0,2,0,0
251,1,4,3,3,4,3,0,4,3,3,4,3,2,3,4,3,3,3,2,2,4,4,3,4,2,3,2,3,4,0,3,4,4,5,2,4,3,3,3,3,4,2,2,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,2,3,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,5,2,2,2,2,3,4,3,3,2,4,4,2,3,3,3,3,3,3,3,3,3,3,3
252,0,2,2,3,3,3,0,5,4,4,2,3,0,3,4,0,3,5,4,0,4,0,2,0,0,2,3,3,5,0,4,0,0,2,0,3,3,4,4,2,4,2,3,3,2,0,2,4,4,0,0,0,3,0,0,3,3,4,3,4,0,0,5,5,5,2,4,0,0,2,2,2,0,3,0,0,2,0,0,3,3,3,0,0,0,2,0,0,0,3,3,4,4,0,0,3,0,4,0,4,2,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0
253,0,4,4,4,4,4,4,5,4,4,5,5,5,5,4,4,4,4,5,4,4,3,5,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5,3,4,4,4,4,3,4,4,4,4,4,5,4,4,5,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,3,4,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,3,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,3,5,3,3
254,1,5,0,0,4,2,2,2,5,4,3,3,2,2,3,0,3,0,2,0,3,3,3,3,2,2,3,3,3,2,3,0,5,3,2,3,3,4,5,3,3,0,3,2,0,4,2,0,5,0,0,3,3,0,3,3,4,3,3,5,2,2,4,2,5,2,2,3,3,5,3,3,0,3,4,5,3,0,3,5,3,4,0,2,2,3,0,3,3,2,2,2,5,5,5,3,5,4,0,3,4,0,5,2,3,3,0,3,4,4,4,4,3,4,2,4,3,0,2,3,5
255,0,3,4,4,4,3,4,4,4,4,3,2,4,4,3,4,4,3,4,3,3,4,3,4,4,4,3,4,5,3,4,5,4,3,4,3,3,4,3,4,3,3,3,5,4,3,3,5,4,4,3,3,3,3,3,5,4,3,3,3,4,3,3,3,4,4,4,3,4,3,3,3,4,4,3,4,4,3,3,4,4,3,4,3,4,3,3,3,4,3,3,3,4,3,3,4,3,4,3,4,3,3,4,3,2,4,4,3,4,3,4,4,4,4,3,4,2,3,4,3,3
256,1,4,2,3,3,2,3,5,3,4,4,3,2,2,4,3,4,3,2,4,2,3,3,2,2,3,4,3,3,2,5,2,3,2,2,3,4,4,4,3,4,3,4,3,3,3,2,2,3,3,0,3,3,3,3,3,3,3,3,3,2,2,3,3,4,3,3,3,3,3,3,3,2,4,3,0,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,2,2,3,3,3,3,4,4,4,3,4,3,3,3,4,3,3
257,1,5,3,5,4,5,4,4,5,4,5,5,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,3,3,2,4,4,4,4,5,5,5,3,4,4,4,5,5,5,5,5,3,5,4,5,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,5,5,4,4,4,5,3,5,5,5,5,4,4,5,3,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5
258,1,5,5,5,5,4,5,4,4,5,5,4,4,5,4,3,4,5,4,5,3,4,3,5,5,4,3,5,3,4,4,3,5,3,4,5,3,4,3,5,4,3,4,3,3,4,5,4,5,3,4,5,5,3,4,5,4,5,4,3,5,3,5,4,5,4,3,5,4,3,5,3,4,4,5,3,4,5,3,5,4,5,5,3,5,4,3,4,3,4,5,4,3,4,3,5,4,3,4,3,5,3,5,3,5,4,5,3,5,4,3,4,3,5,3,5,4,3,5,3,4
259,0,4,5,4,3,4,4,4,5,5,5,3,2,3,5,0,4,4,4,2,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,5,3,2,3,3,4,3,3,4,3,3,4,2,2,2,2,3,0,3,3,4,5,3,2,4,5,5,5,3,5,0,3,3,5,4,2,3,3,5,5,4,3,4,3,3,3,4,3,4,4,4,3,3,0,3,0,4,5,4,2,0,3,5,2,4,4,4,4,5,2,5,4,3,5,2,5,4,0,4,2,5,3,0,5,3,5
260,0,5,5,4,3,2,4,3,3,5,4,2,2,2,5,3,3,3,3,5,3,2,3,3,4,2,3,3,3,2,3,2,3,4,3,5,5,5,3,3,5,3,2,2,3,3,3,2,2,3,3,3,4,4,4,0,5,3,5,4,2,5,5,5,3,3,2,2,2,2,2,3,2,2,5,3,5,2,3,4,3,3,5,3,4,3,5,3,3,2,4,4,4,5,5,5,3,2,2,3,0,5,4,5,2,4,3,3,0,0,2,3,3,0,3,3,4,3,5,3,3
261,0,4,4,3,4,4,3,5,4,4,4,4,0,4,5,4,4,4,4,0,0,5,4,5,5,5,2,3,4,2,5,3,4,3,3,3,3,5,4,4,4,4,4,3,3,5,5,5,4,4,4,4,0,3,2,3,3,5,4,3,3,0,4,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,4,4,3,5,3,4,2,4,4,5,4,4,0,0,4,2,2,3,3,4,4,3,5
262,0,5,3,2,5,4,2,5,5,0,3,4,0,3,5,4,5,0,3,3,5,5,4,5,5,2,2,5,2,0,4,0,3,5,3,5,4,5,3,4,5,3,0,0,0,0,3,2,5,5,5,5,5,2,0,3,5,0,5,0,0,3,2,2,5,5,5,5,3,5,5,3,4,3,5,5,3,0,3,5,3,0,4,5,4,4,0,5,3,4,4,3,5,4,3,2,3,5,2,3,4,5,2,5,3,3,4,3,4,4,4,0,2,4,5,3,4,0,5,0,5
263,0,5,3,5,3,2,5,3,4,4,3,3,3,2,3,3,3,2,2,4,5,5,4,4,3,3,2,2,4,4,2,3,4,5,2,5,5,5,5,5,3,2,3,4,4,3,5,4,4,4,3,3,3,3,3,3,3,5,4,4,4,4,4,5,4,2,2,3,3,3,2,2,2,5,3,2,5,5,3,2,4,3,2,2,0,0,3,5,5,3,3,4,3,4,3,4,3,3,3,3,4,4,4,3,5,5,5,4,3,3,3,3,3,3,3,2,5,4,4,4,3
264,0,2,0,3,3,3,3,5,3,4,3,3,2,0,4,3,3,3,2,3,3,3,2,0,3,3,4,4,4,2,4,3,3,4,3,3,3,4,4,3,4,2,3,3,4,2,3,3,4,2,3,3,3,3,3,4,4,3,4,4,2,2,4,3,4,4,2,3,3,4,3,3,2,3,4,3,3,0,3,4,4,3,2,2,3,3,4,3,3,4,3,3,4,3,2,3,3,4,2,3,2,5,3,4,3,3,0,3,4,0,3,3,2,2,4,3,3,3,3,4,2
265,0,2,3,5,4,5,3,4,4,5,4,5,4,3,4,5,3,3,5,4,5,3,5,2,2,5,5,3,4,3,3,2,0,5,3,0,3,5,5,5,5,3,4,5,4,4,3,3,4,4,4,3,3,4,3,5,2,2,5,4,3,5,5,5,5,3,5,2,4,4,3,5,3,5,2,4,3,4,3,5,5,5,4,4,4,3,3,3,2,5,5,3,5,3,3,5,5,4,3,3,5,3,3,4,5,3,3,3,4,2,2,5,5,3,2,3,5,4,4,5,2
266,0,2,2,3,3,3,3,4,3,5,4,4,3,3,4,4,4,3,4,3,2,0,4,3,2,2,3,3,4,3,4,3,3,5,3,3,2,5,2,4,4,3,3,2,2,3,3,3,3,4,3,2,3,3,3,4,3,2,4,4,3,3,3,5,5,4,3,3,3,4,2,4,2,3,3,4,3,3,3,3,3,2,3,3,3,4,2,5,3,3,3,2,4,2,4,3,3,4,3,3,3,3,4,4,3,3,2,2,2,2,3,2,3,3,3,4,5,2,3,3,3
267,0,4,3,4,4,2,3,5,3,3,5,3,5,4,3,0,2,3,2,5,3,3,5,0,0,5,5,3,2,5,5,2,5,5,4,2,5,2,2,5,5,2,5,5,0,5,0,0,4,3,3,2,0,3,2,4,0,5,0,3,2,0,3,3,0,3,0,0,3,3,0,3,2,4,0,5,0,3,0,3,2,3,0,3,2,0,3,4,5,0,3,2,0,0,4,0,2,3,0,2,3,4,3,0,0,3,0,3,4,0,3,2,0,0,0,3,4,0,4,2,0
268,0,3,5,5,4,3,5,3,3,4,4,5,4,3,3,4,4,5,5,4,4,2,3,0,3,5,5,5,5,0,5,2,2,5,5,5,4,5,3,2,2,4,4,3,3,5,2,2,2,4,2,4,4,4,2,4,4,3,3,2,2,2,4,3,3,3,4,2,4,4,3,2,2,2,4,4,3,2,0,4,4,3,3,0,0,2,2,4,2,2,2,4,3,3,0,2,4,4,4,4,4,4,2,3,0,2,2,4,5,2,5,2,5,5,5,5,4,4,4,3,5
269,0,4,2,5,5,4,2,2,3,3,5,5,3,3,0,2,5,5,0,4,2,4,4,2,3,5,5,5,4,5,5,4,4,3,3,3,2,2,4,4,4,5,5,5,4,4,4,3,3,2,2,2,3,3,5,5,0,5,2,2,3,4,5,3,2,5,3,2,3,2,5,3,3,5,5,5,3,3,4,4,4,4,5,3,4,4,3,0,2,2,4,4,4,4,3,3,2,5,4,4,2,0,2,3,3,0,0,4,0,4,5,5,4,4,3,3,4,4,4,5,4
270,0,3,4,3,3,2,3,4,4,3,4,3,3,4,4,3,4,3,0,2,2,2,5,2,2,3,3,3,3,0,3,0,3,4,2,3,3,3,4,3,3,3,2,2,2,3,2,3,3,5,3,3,3,0,0,3,3,2,4,3,0,4,3,2,3,0,3,3,2,3,3,2,0,3,2,0,0,0,3,3,3,3,2,0,4,3,3,3,2,3,3,3,3,3,4,4,4,3,3,3,2,3,4,3,3,3,4,3,3,0,2,2,2,0,0,3,3,2,3,3,3
271,0,4,2,5,3,2,3,3,4,3,4,2,3,0,0,4,3,2,2,4,3,3,5,2,2,5,5,2,0,2,3,3,2,3,2,3,4,3,4,4,5,2,3,5,5,3,3,2,0,3,2,4,2,2,3,5,0,2,5,0,3,3,0,3,3,4,5,3,3,2,4,3,3,5,5,2,0,2,3,2,3,2,2,3,4,2,3,2,3,5,3,4,2,3,3,3,4,2,2,4,5,2,2,5,3,3,4,4,2,3,4,5,5,3,5,2,4,2,5,3,3
272,0,3,2,3,3,3,2,4,2,3,2,3,2,2,3,0,2,2,2,3,3,2,3,2,3,3,3,2,3,2,3,3,2,3,2,3,3,2,3,2,2,2,3,2,3,2,2,3,2,3,3,2,3,2,3,2,2,3,2,3,2,3,3,3,2,2,2,2,2,2,3,2,2,3,2,2,2,3,3,3,3,2,2,2,2,3,2,3,3,2,2,3,3,2,3,2,2,2,3,2,3,3,3,3,3,3,2,3,2,2,3,3,2,2,2,2,2,2,3,3,2
273,0,3,4,3,4,5,3,4,3,5,3,4,5,4,5,5,3,3,4,4,3,4,4,3,5,3,3,4,3,3,5,3,4,5,3,4,4,5,5,5,3,3,4,4,5,3,5,3,5,3,5,3,4,3,3,4,5,5,4,4,3,5,3,4,3,3,4,3,4,5,4,4,3,4,4,3,2,2,4,2,3,4,2,3,3,4,3,4,3,2,3,3,4,4,4,3,2,3,3,4,3,2,3,3,2,4,3,4,3,3,3,3,2,4,3,3,4,4,2,3,3
274,1,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
275,0,2,5,3,3,3,2,4,5,3,0,2,0,3,4,3,2,0,0,0,2,2,0,3,3,3,4,3,0,0,4,0,3,5,3,3,3,5,3,5,3,4,4,4,0,3,3,0,2,3,3,4,4,3,3,3,5,0,4,2,2,3,0,2,5,4,4,5,5,5,3,4,2,2,3,3,0,0,3,4,4,3,4,3,4,4,2,3,5,3,4,4,4,2,3,2,4,4,4,5,3,5,3,2,3,2,5,3,4,2,5,2,4,3,2,5,3,4,4,4,4
276,0,3,2,3,3,2,0,3,3,3,0,2,5,3,4,2,2,3,2,0,3,2,4,0,2,2,3,2,3,2,2,0,0,3,2,2,2,3,2,2,4,2,2,3,3,2,2,2,3,2,2,3,2,2,2,4,2,0,2,2,0,2,2,3,3,2,2,2,2,2,2,2,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,2,2,2,3,0,0,2,4,0,0,3,2,3,0,0,0,0,0,2,0,0,2,3,0,0,2,2,0,0,0,0
277,0,2,4,0,4,0,2,5,0,2,5,2,0,2,5,0,0,0,0,3,0,0,5,5,5,2,0,3,4,0,0,3,3,5,3,0,0,5,2,4,0,0,0,0,0,3,0,5,3,5,2,0,5,0,0,0,0,0,3,0,3,3,2,0,4,0,0,0,0,4,0,0,2,0,0,0,0,0,0,3,0,0,0,3,5,4,2,2,0,0,2,0,3,0,3,0,0,4,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,3,0,3,0,0,4,0,5
278,0,3,4,3,4,3,2,3,4,3,3,4,0,5,4,4,4,4,4,2,3,3,4,4,3,4,3,3,2,4,4,0,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,0,3,4,3,3,3,3,2,3,4,3,4,3,2,4,3,3,2,0,3,3,3,4,4,3,2,3,2,3,0,3,4,4,3,3,4,2,3,4,2,4,3,3,4,3,4,4,4,3,2,4,4,4,3,3,3,3,3,2,3,4,4,4,3,3,3,3,2,4,2,4,0,2,4
